id,Name,Country,group,Biome,AreaKM2,Longitude,Latitude,Intactness_A,Intactness_R,Amphibian,Mammal,Bird,Food_A,Nonfood_A,Food_V,Nonfood_V,Livestock,Pasture_A,W_available,W_withdrawal,Sediment,NPP_actual,NPP_potential,C_veg,C_veg_pot,Forest,Wetland,Soil_C,Soil_C_density,CEC,Soil_water,Soil_N
1289,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,1223.44,125.79,-1.854,0.731995905,0.639808796,1.810791871,13.90679748,149.3636364,648.4299919,400.3700012,529.8799927,255.1699936,1243.32317,0.000851267,1545.69728,32.305276,1.41E-05,1203.110718,1238.033337,195.578,202.5,0.846006094,0,103.7165374,681.2051441,27.52244586,11.75764526,0.879441877
1290,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,98.41,134.201,-1.837,0.75129709,0.634636528,2.561403509,7.368421053,93.86301343,16.14999962,5.649999797,2654.5,678.5999756,0,0.049485981,11410.49754,14.653967,0.515415722,1045.640381,1082.381897,192.2916667,112.5,0.553124389,1,45.90076572,604.051088,24.91674551,12,2.829999924
1291,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,209.47,-49.364,-1.808,0.995613084,0.894226963,60.84489796,159.2204082,509.5,0,0,0,0,4270.466985,0,3257.67808,5.635121,0.000129167,910.0214437,974.3703613,177.7735849,193,0.90075088,0.991489362,42.04435772,349.8628571,18.49246753,14,1.25999999
1292,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,2009.12,130.125,-1.88,0.753959753,0.715327332,3.893175074,15.31411615,180.35,23.44583364,7.320833191,895.6333364,208.0250015,252.1366723,0,0,0.543939,0.226881141,1029.984708,1083,207.9412482,225,0.936283044,0,125.4411131,602.6311157,25.78943794,14,1.029999971
1293,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,2930.58,124.746,-1.812,0.728748792,0.64318807,1.870262391,6.846355685,161.7586207,942.0777818,410.9027795,930.6555566,422.7638906,1254.354831,0.000452228,1545.69728,32.305276,0.360737101,1175.046082,1226.993056,187.7699397,206.25,0.886496644,0,173.8983394,712.2867375,27.31222405,12.78656126,0.960535095
1294,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,2322.54,136.193,-1.751,0.786392461,0.665680652,9.635224761,36.64001474,167.952381,890.7160001,129.3399991,682.1880035,561.5520016,443.9693438,0.000382878,4592.811008,6.850778,0.076913102,1020.539683,1045.64063,186.9458438,189,0.892146054,0,111.9274032,719.3073478,25.3865908,17.53864353,2.551616686
1295,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,11687.04,105.992,-2.245,0.623070717,0.514810363,7.630706303,37.61324958,259.1896552,379.7556384,787.9157889,669.7796958,1413.214282,2807.081031,0.003084292,16704.11878,248.500544,0.082004306,803.0071891,1115.293045,121.3120436,209.8880597,0.641683968,0,51.99145012,883.7879406,19.66096366,12.76919551,0.991122301
1296,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,2499.56,127.73,-1.558,0.794956251,0.691734783,4.651297814,12.27356557,158.5,348.040741,186.3222218,480.6111165,208.6111127,959.945469,0.000636317,2.697552,40.758488,1.149330227,1115.60635,1175.062753,203.0217647,225,0.89096804,0,56.2670305,802.1407133,26.76145068,14.37056551,1.000372296
1297,Brazil,Brazil,Islands,Mangroves,146.65,-44.955,-1.324,0.743447218,0.604985238,0,6.824561404,67.36319309,1.38411589,0,10.1706883,0,0,0,4625.081856,15.190818,0.009978038,755.614563,790.916687,88.88,83.5986595,0.405231773,0.906976744,25.80314966,317.3980035,23.546875,17,1.870000005
1298,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,165.52,127.58,-1.223,0.773240543,0.634494034,0,14.73015873,123,564.8500061,263.3000031,169.6999969,118.3000031,965.8033068,0,2.697552,40.758488,0.981731417,1147.725342,1189.402832,179.869186,112.5,0.74385759,0,47.71735079,632.2431899,25.59415713,16,0.469999999
1299,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,2317.85,123.147,-1.364,0.692080565,0.583662898,6.514548803,18.36095764,183.8571429,1295.950004,709.3307671,996.7769189,305.4115366,5122.985027,0.087132053,1448.544768,15.822374,0.457063337,1057.281223,1171.746118,138.2483151,189,0.775449658,1,90.11870471,554.987446,27.7648292,19.47971642,2.9545175
1300,Brazil,Brazil,Islands,Mangroves,203.08,-48.375,-1.138,0.73487062,0.588266332,57.73221757,155.3012552,229,29.90000033,0,1609.900024,0,877.8525811,0,5909.220352,218.9536,0.39218172,702.1368713,962.6805725,152.5473934,193,0.793073308,0.970212766,35.25391954,904.1577123,15.78018486,14,1.25999999
1301,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,962.17,109.583,-1.117,0.720730532,0.607266218,0.001784121,7.463871543,286.1,66.37272661,96.59090985,349.6909083,728.9272766,722.7569607,0,1765.499732,1.373019482,0.038487853,1013.060931,1092.843054,201.5488301,225,0.894562254,0,24.71293973,959.4038362,22.11070791,17.00367647,1.400441153
1302,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,305.28,134.895,-1.038,0.70243271,0.600021111,0,13.21787709,84,312.0749989,13.7250005,847.5249786,174.25,341.4863565,0,551.526528,0.732696,0,1068.003357,1081.902771,174.2857143,112.5,0.85082286,0,65.98753385,620.2088019,27.43621559,21,4.039999962
1303,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,3845.13,98.924,-1.365,0.690987171,0.628530383,13.99733452,28.07907597,156.4871795,62.79130451,47.51086942,458.2565208,273.8739117,1073.509157,0.003796734,2235.496192,109.037632,0.428169618,1093.074523,1154.001207,210.8441807,205.4347826,0.919549129,0.124972222,6.945337862,742.988331,23.60054234,16.56005686,1.176410843
1304,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,1627.09,130.889,-1.101,0.72764966,0.672642449,4.828166054,25.04571729,207.5555556,70.60000084,23.538096,722.5571434,171.4999993,654.1037065,0,413.411648,23.94256,0.157721617,981.873703,1060.388879,200.2554087,213.75,0.94256274,0,198.6665483,704.1929065,25.18931615,15.89739414,1.261482062
1305,Brazil,Brazil,Islands,Mangroves,265.85,-48.235,-0.934,0.825743595,0.824823061,54.16025641,151.7564103,520.5,391.9333394,2.066666683,841.299998,341.1666667,7647.567892,0,5909.220352,218.9536,7.82E-05,657.7449748,917.6851807,121.1923077,193,0.800455469,0.941935484,37.14284223,579.1970021,17.58179872,16.13541667,1.69420139
1306,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,461.43,130.653,-0.851,0.760922969,0.68827584,4.983271375,19.07434944,177.2,15.61666616,5.71666654,65.46666463,21.88333384,214.1261807,0,413.411648,23.94256,1.358965217,1016.693431,1087.28243,168.4743041,112.5,0.845567908,0,199.0408724,689.6621156,26.50914634,14,1.029999971
1307,Brazil,Brazil,Islands,Mangroves,73.96,-47.938,-0.677,0.701535469,0.581836395,51.83908046,141.9770115,382.8074506,73.08471159,13.58158943,896.9863906,649.1775698,1911.886178,0.139474615,5909.220352,218.9536,0.000973397,587.1490096,876.4703603,132.0472973,98.09202249,0.735363675,0.927710843,37.79673474,531.2720466,15.39600666,17,1.870000005
1308,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,2596.03,135.901,-0.941,0.721530609,0.623558174,4.570207169,20.71588293,103.8888889,443.9000057,28.64000018,569.3999969,174.7366656,1407.697257,0.001792829,3330.194176,13.517288,0.212541709,1010.839123,1031.921812,177.2915408,195,0.825992894,0.238157895,47.17860835,653.8425945,26.42878946,17.15708275,1.296157073
1309,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,236.93,127.235,-0.719,0.745160314,0.624523316,0,6.324909747,127.5,337.75,88.625,1179.824982,654.6000214,159.7616365,0,0,30.002616,0.46936632,1186.244425,1226.680501,166.2244898,56.25,0.744638207,0,121.269758,708.9231192,26.55299286,14,1.029999971
1310,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,461.14,-50.957,-0.69,0.985092069,0.881943088,61.45841035,146.4473198,381,0,0,0,0,276.9186199,0,6050805.711,136.254,31.68000181,877.5849976,925.980542,174.0096567,154.4,0.928042223,0.998123827,37.09565047,440.0923704,19.84716891,16,1.070000052
1311,Brazil,Brazil,Islands,Mangroves,144.12,-47.693,-0.626,0.868714827,0.761140091,52.43712575,146.5269461,426.356531,81.30834937,4.026725726,214.5594292,460.2215744,2307.418918,0.013311539,5481.246047,189.3582299,0.136528063,633.0842157,855.2864716,138.2094595,91.20501559,0.663353788,0.943037975,35.19081454,372.2383744,15.61742868,17,1.870000005
1312,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,3964.38,-51.52,-0.977,0.96423571,0.901416957,66.0511879,146.8665227,473.0487805,0,0,0,0,695.1202119,0.009058314,6050805.711,136.254,6682.979923,897.108275,929.8098796,178.9507669,188.7111111,0.909761449,0.999321267,38.66754855,481.4493021,19.58773288,16,1.070000052
1313,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,183.46,130.59,-0.477,0.791573432,0.699659273,4.386046512,6.237209302,167.3134482,6.500998238,1.00925637,639.34299,158.2833321,0,0,1862.574976,2.647332,0.583598271,1069.997751,1118.291612,182.5132979,90.54643367,0.796326728,0,253.4006665,772.6797014,23.97511554,16,0.469999999
1314,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,245.31,121.787,-0.468,0.709263067,0.605697702,2.43006993,15.04195804,169.1251313,175.3333333,30.89999962,336.5999959,414.5666504,2227.341052,0.107850842,839.004928,1.912835,0,1212.576782,1278.28479,156.25,150,0.655589276,1,110.9173164,767.766568,22.54526627,14.98723404,0.753574453
1315,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,782048.41,140.934,-5.34,0.764808125,0.697872872,14.23885921,46.80601172,248.3297818,67.55380759,35.45775675,613.9134358,273.8907201,817.3276653,0.005266681,57265.13942,29.20324029,69.31683972,1077.055084,1107.882167,176.0225792,183.8996737,0.860858407,0.180012562,171.3437169,862.0787001,23.45816247,16.15100087,1.845329472
1316,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,755.37,104.427,-0.481,0.643559112,0.539823993,1.763306908,19.09626274,228,153.0374985,680.9250031,1279.275009,575.0500107,1159.680071,0.001787387,2859.481856,8.501582,0.335221594,860.532402,1068.65625,161.3424125,196.875,0.791380374,0,41.63228644,583.6074766,20.82212598,10.45886889,0.800925441
1317,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,182.13,121.958,-0.366,0.712901723,0.59441021,2.422535211,14.09859155,169.5,250.8333333,41.50000064,596.0666707,733.2999878,1857.497088,0.006067912,839.004928,1.912835,0,1160.663127,1251.791667,169.9596774,225,0.637272665,1,65.43420968,691.3324089,26.16402536,14.85549133,0.790462411
1318,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,1898.18,127.562,-0.596,0.701552149,0.617869958,2.853724605,23.96027088,169.2105263,403.9318147,156.0863634,271.8727226,145.7772713,967.8980661,0.000890641,0,30.002616,0.652066117,1161.239339,1231.580659,199.8367876,204.5454545,0.884225408,0,88.18236732,734.6141159,24.90713679,15.10136728,0.721617148
1319,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,469.34,127.191,-0.386,0.693102967,0.607465237,0,5.13562387,151.75,369.5833359,147.3499993,794.3833415,386.0999959,635.0511983,0,0,30.002616,0.485380403,1158.485962,1236.486084,195.1722338,150,0.863713583,0,70.20813143,730.4773158,23.79830658,14.86641221,1.008053411
1320,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,478.15,98.426,-0.433,0.69479318,0.617878916,6.191413238,16.41860465,152.5,29.98333359,2.416666647,1443.68335,505.9333496,5261.503211,0.000955614,2409.73568,0.979173,0,1113.398193,1179.303243,190.9502033,225,0.812259332,0,101.5052944,896.5717218,24.26148319,14,1.029999971
1321,Indonesia,Indonesia,Islands,Mangroves,403.96,103.603,-0.31,0.683095638,0.550712828,21.79069767,103.8794926,382.75,1698.700006,688.7000061,725.1,1122.019995,1275.848552,0,30478.21107,1457.428992,424.7137451,833.3798828,1072.680566,155.2113527,157.5,0.856317853,0.729613734,154.4959569,655.9682818,22.11337562,17,1.399999976
1322,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,391.09,-51.243,-0.294,0.918015589,0.894434938,63.15418502,140.938326,439.6666667,0,0,0,0,2579.026152,0,6050805.711,136.254,0.006001412,862.6685425,917.3777588,142.0829146,154.4,0.904440911,0.966442953,37.27644277,378.1133286,17.38004277,16,1.070000052
1323,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,38765.21,-49.714,-0.903,0.921721475,0.840315881,58.80869642,153.7597901,475.1820513,13.93656388,0,583.2099105,0,8470.83843,0.199238692,6050805.711,136.254,1.988230756,907.101564,948.8216995,154.3392347,155.7994505,0.63546519,0.994976131,39.3773301,699.2538046,16.19483492,16.86039514,1.457177805
1324,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,3169.28,130.836,-0.211,0.821570722,0.750784404,7.400053952,20.2597788,183.0909091,28.31428556,8.428571418,552.8114349,97.874286,140.5005505,0.000547146,1862.574976,2.647332,0.493329697,1082.093228,1114.812094,205.2608359,175,0.880892529,0,105.7154534,656.0979738,22.84298157,16.99798213,1.703485135
1325,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,343.77,98.442,-0.151,0.71231981,0.610323266,7.452736318,13.72636816,152.25,30.78000031,2.599999964,1301.160034,537.0399963,6240.546094,0.002456775,2409.73568,0.979173,0,1135.704688,1199.519458,178.2593123,180,0.832392375,0,93.18478045,809.5653384,25.01339829,13.10510511,1.061321316
1326,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,882.88,104.673,-0.167,0.66132718,0.566126158,1.643410853,19.24903101,228.625,116.9666672,362.4749997,897.6833356,469.8750051,1198.043108,0.001016516,2859.481856,8.501582,0.250348007,885.9952698,1064.456004,198.8861111,168.75,0.770960981,0,69.86709313,600.2294744,24.20205966,11.07302709,0.833050636
1327,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,1125.15,-50.846,-0.129,0.935758208,0.879180275,52.38741471,120.5064443,373.2,3.953846125,0,189.4230769,0,1513.90643,0.006545509,6050805.711,136.254,0.003316938,862.0540263,915.6261597,144.9917463,148.4615385,0.793056004,0.895238095,37.45652394,413.5356018,17.42070993,16,1.070000052
1328,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,921.72,-49.576,-0.039,0.723610184,0.612987756,0,6.82096475,367.1818182,1.184615392,0,2254.330754,0,12959.59911,0.495457465,6050805.711,136.254,0.011898264,876.4565979,941.7291626,95.34631804,126.1923077,0.364840014,0.963821892,36.63433971,771.2392395,20.22443798,16,1.070000052
1329,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,393.16,-50.536,0.084,0.769228861,0.668314023,0,5.154347826,368.25,2.279999924,0,362.3399902,0,1180.30529,0.019597531,6050805.711,136.254,0.000426402,855.6253052,904.173645,162.6444444,193,0.830138705,0.952277657,37.19574097,443.425225,15.1146979,16,1.070000052
1330,Indonesia,Indonesia,Islands,Mangroves,22.27,102.881,0.3,0.7480045,0.647630023,0,20.83333333,380.1080737,254.799664,792.7657274,448.2901094,2146.860576,3406.085697,0.002339482,1020.918592,77.412176,259.6620438,815.130762,1066.851886,129.047619,225,0.423673785,0,40.38799947,677.6915888,23.42523364,19,1.639999986
1331,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,67.32,-50.15,0.294,0.798449462,0.711792867,0,7.725,355.8841861,0.000524437,0,22.15223353,0,6499.037005,0.066343505,6050805.711,136.254,0.005448789,818.480896,902.027771,99.33823529,123.2880743,0.665703398,0.925,32.64197728,433.963964,17.08198198,16,1.070000052
1332,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,2291.76,-49.967,0.17,0.776929235,0.688372146,0,7.500373134,360.56,0.620689663,0,1839.351722,0,7554.241032,0.134557907,6050805.711,136.254,0.026419867,838.2386431,914.1939501,142.1570939,157.6166667,0.56755521,0.897273067,36.50926205,614.2757962,19.41256485,16,1.070000052
1333,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,513.08,-50.405,0.366,0.80039255,0.732660614,0,5.447412354,376,0.016666667,0,704,0,3346.38091,0.079834566,6050805.711,136.254,0.007936278,815.9489441,899.2939758,157.3570076,193,0.752545072,0.941569282,34.89993034,415.80715,17.24680804,16,1.070000052
1334,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,612.89,-50.182,0.505,0.815946522,0.738578804,0,6.299300699,372.2857143,0.312499994,0,1255.725006,0,3190.388106,0.099571216,6050805.711,136.254,0.03102226,837.1226894,896.8829346,154.8202875,144.75,0.644085954,0.900560224,35.72335016,485.1386355,19.51102242,16,1.070000052
1335,Indonesia,Indonesia,Islands,Mangroves,27.26,103.064,0.62,0.733550824,0.589801433,0.931034483,6.689655172,355.8455568,4.843370479,2.618264047,9.598907562,24.40088412,50.44042963,0.004207149,1020.918592,77.412176,0.0450247,663.0408936,1060.041748,84.375,8.839020595,0.480120476,0,337.2138062,524.5821326,21.4351585,17.64,1.476799979
1336,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,29.38,103.496,0.659,0.754671598,0.564186143,1.764705882,12.14705882,260.7880296,48.44341858,245.9510205,109.0183149,74.50584654,9794.376657,0,815.432704,102.9468,0.006069425,668.612793,1041.166626,142.5,20.37855081,0.692146724,0,215.1393133,573.013245,20.53200883,20,1.299999952
1337,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,292.29,103.217,0.605,0.72589167,0.575271715,20.99706745,8.281524927,320,531.7666626,1851.633341,702.2333374,2765.233317,4431.394069,0,1020.918592,77.412176,0.014870662,863.1086426,1052.601847,136.779661,112.5,0.729068661,0,346.5141825,621.2899628,18.99256506,17.04402516,1.405282995
1338,Indonesia,Indonesia,Islands,Mangroves,24.85,103.098,0.76,0.714031496,0.5293771,0.724137931,8.689655172,178.9014374,16.99973842,88.59890495,59.6722387,103.0942713,922.4218766,0.002125916,1301.783936,29.881916,0.056440692,906.088876,1052.491606,104.1,13.23467066,0.477707986,0,363.558467,731.0234375,19.3203125,17,1.399999976
1339,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,28.4,103.48,0.833,0.700667706,0.527344556,1.666666667,10.12121212,254,325.3401342,1723.602272,1189.800418,819.4504593,2209.614539,7.50E-05,815.432704,102.9468,0.000140751,869.7031517,1033.381579,116.3793103,148.3432364,0.765372196,0,68.46454551,601.6520875,19.96620278,20,1.299999952
1340,Indonesia,Indonesia,Islands,Tropical & Subtropical Moist Broadleaf Forests,293.65,103.419,0.766,0.657827091,0.48188424,3.497058824,19.57058824,263.3333333,517.7749939,2285.399963,1288.149963,707.4750061,6479.27265,0,815.432704,102.9468,0.056681447,728.1147054,1039.21757,91.66107383,168.75,0.617142846,0,54.65341986,738.3193069,15.62680883,20,1.299999952
1341,Brazil,Brazil,Islands,Tropical & Subtropical Moist Broadleaf Forests,363.56,-50.151,0.825,0.793064103,0.689025206,0,11.53521127,173.5,0,0,0,0,3255.553471,0.017624296,6050805.711,136.254,3.58E-05,826.5842692,902.2870483,132.4918919,96.5,0.74282296,0.714285714,37.19493413,406.7513497,21.5647077,17,1.870000005
